CoC_ID,Company_ID,Attribute_ID,Attribute,Value
,1578,11,Website,nan ; http://www.kemike888.com/ ; https://www.chemicalbook.com/supplier/23247121/
,1578,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=28578-16-7&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=591-31-1&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=705-60-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=18#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=7#J_Condition
,1579,1,Name,"Wuhan lanabai Pharmaceutical Chemical Co., Ltd"
,1579,3,Products," PMK ethyl glycidate ;  DL-1-Phenethylalcohol ;  Phenethyl alcohol ;  2-Phenylacetophenone ;  Phenylpropyl aldehyde ;  Sodium triacetoxyborohydride ;  Valerophenone ;  Styralyl acetate ;  1-Phenyl-2-nitropropene ;  Aniline ;  BroMoacetyl broMide ;  2-bromo-4-chloropropiophenone ;  Valeraldehyde ;  1-Methyl-4-piperidone ;  1,4-Butanediol ;  Ethyl 2-phenylacetoacetate ;  2,2'-Azobis(2-methylpropionitrile) ;  chemicalbookcheck ;  AB-PINACA ;  (2-Bromoethyl)benzene ;  1-Benzylpiperidin-4-one ;  Phenethyl chloride ;  Benzaldehyde ;  Propionyl bromide ;  4-Methylpropiophenone ;  Propionic anhydride ;  BROMOACETONE ;  Phenylacetaldehyde ;  Benzylamine"
,1579,10,Contact,"{'Tel': ['+8615801484223    010-60605840', '   +86 (571) 8524-1926, +86 18758150316', '+8618964387627    021-65675885', '   0086-518-83618518', '13995685043    027-83855395', '+8615307151931   ', '+8613373049370   ', '+8618164098996   ', '18217084087    021-021-31115312', '+8618551497631    0513-66017678', '18064039730   '], 'Email': [' mary@hohance.com', ' Info@Duxiangchem.com', ' 507167383@qq.com', ' 3127859172@qq.com', ' 2355680@qq.com', ' psaitong@jm-bio.com', ' kaia@hbfengqiang.com', ' wuhanfudechem23@163.com', ' sales@zjklsy.com', ' customer_service@efebio.com', ' 3554657675@qq.com']}"
,1579,11,Website,nan ; http://www.lullabypharm-chem.com/
,1579,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445752-09-9&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=13#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-63-4&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=28578-16-7&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=877-37-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=705-60-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=18#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=8#J_Condition
,1580,1,Name,"Wuhan lenmaike Industrial Co., Ltd."
,1580,3,Products, Benzaldehyde
,1580,10,Contact,"{'Tel': ['18108665271    027-027-83916065'], 'Email': [' landmarkorganic@qq.com']}"
,1580,11,Website,nan
,1580,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=15#J_Condition
,1581,1,Name,"Wuhan penglei Biotechnology Co., Ltd"
,1581,3,Products, Propionic acid ;  (2-Bromoethyl)benzene ;  Acetophenone
,1581,10,Contact,"{'Tel': ['13554168242   ', '15871464247   '], 'Email': [' 1545569349@QQ.COM', ' 445014292@qq.com']}"
,1581,11,Website,https://whpl.company.lookchem.cn/ ; https://www.chemicalbook.com/ShowSupplierProductsList273253/0.htm
,1581,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-09-4&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=7#J_Condition
,1582,1,Name,"Wuhan wingroup Pharmaceutical Co., Ltd"
,1582,3,Products, Desnitroetonitazene (Etazene) ;  2-BROMO-1-PHENYL-PENTAN-1-ONE ;  Ethyl 2-Phenylacetoacetate ;  methyl ester ;  Loratadine Impurity 22 ;  (2-Bromoethyl)benzene ;  Sodium Triacetoxyborohydride ;  Ethyl 3-oxo-4-phenylbutanoate ;  methyl 3-phenyloxirane-2-carboxylate ;  BMK Methyl Glycidate ;  4'-Bromopropiophenone
,1582,10,Contact,"{'Tel': ['+8615271838296   ', '400-0918-500   ', '13500006345    025-15850510341', '+86+8613296627870    +86-13296627870', '+8617801761073    010-50973185', '+8617367732028    +86-17367732028'], 'Email': [' kyra@quanjinci.com', ' kathy@hbyinsheng.com', ' lianshuobio@163.com', ' shiqingran@wzxchem.com', ' Gsiyu@solarbio.com', ' info@whwingroup.com']}"
,1582,11,Website,http://www.whwingroup.com/
,1582,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=14030-76-3&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=718-08-1&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=49851-31-2&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=80532-66-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=37161-74-3&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=41661-47-6&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=1#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=1#J_Condition
,1583,1,Name,"Wuhan woxuan Technology Co., Ltd"
,1583,3,Products, 2-Phenylethanol ;  N- benzyl-4 piperidone ;  N-Methylformamide ;  2-Phenylacetophenone ;  Phenylpropyl aldehyde ;  Sodium triacetoxyborohydride ;  Styralyl acetate ;  Benzaldehyde
,1583,10,Contact,"{'Tel': ['+8613393721940   ', '+8615386497078    0731-85561037', '+8613322067656   '], 'Email': [' sales@vcommend.com', ' 3199863540@qq.com', ' sales@yunbangapi.com']}"
,1583,11,Website,nan ; https://www.chemicalbook.com/supplier/14939231/
,1583,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=14#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=19#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=7#J_Condition
,1584,1,Name,"Wuhan xinyangruihe Chemical Technology Co., Ltd."
,1584,3,Products,"nan ;  Methyl Formamide ;  DL-1-Phenethylalcohol ;  Bromoacetyl bromide ;  Phenethyl alcohol ;  Sodium triacetoxyborohydride ;  2,2'-(Phenylimino)diethanol ;  Valerophenone ;  Styralyl acetate ;  p-Methyl propiophenone ;  4'-Methylpropiophenone ;  Aniline ;  (2-Bromoethyl)Benzene ;  Valeraldehyde ;  N-Benzyl-4-piperidone ;  1-Methyl-4-piperidone ;  Ethyl 2-phenylacetoacetate ;  Mercaptoacetic acid ;  3-Phenylpropanal ;  2,2-Azobis(2-Methylpropionitrile) ;  Acetophenone ;  Methyl acrylate ;  (2-Bromoethyl)benzene ;  N-Methylformamide ;  Phenethyl chloride ;  Benzaldehyde ;  Propionyl bromide ;  Sulfadimethoxine ;  Propionic anhydride ;  Sodium Triacetoxyborohydride ;  Deoxybenzoin ;  Phenylacetaldehyde ;  4'-Bromopropiophenone"
,1584,10,Contact,"{'Tel': ['18120580375    027-027-83850375', '13524892556    02151969655', '+8615267169049    0571-87157530', '   86-519-2651640', '13605431940   ', '   86-13482627603', '   86-21-20255798', '+8618171155316    027-027-83855316', '+8615307155313    027-83855313', '   +86 (536) 545-6190', '   +86-571-85232125 85232161 85134551', '+8617801761073    010-50973185', '+8613333710285   ', '   86-536-8251229 8251339', '13906273259    0513-87835588', '+8613373390591    0319-5925599'], 'Email': [' 3317533608@qq.com', ' mingyuanxuli@126.com', ' chem@loyalgain.cn', ' 669797270@qq.com', ' 2274366233@qq.com', ' 3003882524@qq.com', ' huashan@huashanchem.com', ' sales@jincheng-chem.com', ' sales-cn@potentpharm.com', ' sales@kuibaochem.com', ' 13373390591@163.com', ' lucysun@gradebiochem.com', ' sales@dingyanchem.com', ' Gsiyu@solarbio.com', ' william@richchemical.com', ' info@afinechem.com']}"
,1584,11,Website,nan ; https://www.chemicalbook.com/ShowSupplierProductsList1567985/0.htm ; https://www.chemicalbook.com/ShowSupplierProductsList1153798/0.htm ; https://www.chemicalbook.com/ShowSupplierProductsList592397/0.htm ; http://www.ruihechem.com/
,1584,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=93-92-5&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=78-67-1&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=13#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-39-7&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-11-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=10342-83-3&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1445-73-4&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=1009-14-9&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5413-05-8&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-85-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=104-53-0&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=9#J_Condition
,1585,1,Name,Wuhan yuqing jiaheng pharmaceutical co. LTD
,1585,3,Products, 4'-Methylpropiophenone ;  2-Chlorobenzyl chloride ;  Aniline ;  Bromoacetyl bromide ;  Propionic anhydride ;  Phenethyl alcohol ;  Deoxybenzoin ;  Phenethyl chloride ;  Mercaptoacetic acid ;  Propionyl chloride ;  Benzylamine
,1585,10,Contact,"{'Tel': ['   0512-57555380', '   86-13482627603', '+8613545340383    027-027-83855389', '+8618162969855    0755-18162969855', '15827508403    027-027-83855381'], 'Email': [' xiaozhan0503@163.com', ' 744288988@qq.com', ' 2586905842@qq.com', ' kunshan@yalongchina.net', ' lucysun@gradebiochem.com']}"
,1585,11,Website,nan ; http://www.jiahengpharma.com/ ; https://www.chemicalbook.com/ShowSupplierProductsList31184/0.htm
,1585,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=11#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-21-0&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=12#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=123-62-6&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-46-9&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=68-11-1&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=622-24-2&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=611-19-8&a=China&left=True&page=10#J_Condition
,1586,1,Name,"Wuhu Nuowei chemistry Co., Ltd."
,1586,3,Products, Sodium triacetoxyborohydride
,1586,10,Contact,"{'Tel': ['+undefined+undefined17756524438    0553-+undefined-0553-8233716-802'], 'Email': [' sales1@nuowei-chem.com']}"
,1586,11,Website,http://en.nuowei-chem.com/index.html
,1586,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=3#J_Condition
,1587,1,Name,"Wuxi Guolian Import & Export Co., Ltd."
,1587,3,Products, Benzaldehyde
,1587,10,Contact,"{'Tel': ['   0510-82724440 82702323'], 'Email': [' info@goldlinkindustries.com']}"
,1587,11,Website,http://www.goldlinkindustries.com/
,1587,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=100-52-7&a=China&left=True&page=8#J_Condition
,1588,1,Name,"Wuxi Helen Biotechnology Co., Ltd.,"
,1588,3,Products, Aniline ;  Phenylacetaldehyde ;  Phenethyl alcohol ;  Valeraldehyde(Pentanal) ;  Sodium triacetoxyborohydride ;  N-Benzyl-4-piperidone ;  Benzyl 4-Oxo-1-piperidinecarboxylate ;  1-broMoacetone ;  Acetophenone
,1588,10,Contact,"{'Tel': ['   +86-021-64814475', '   021-66313386 66313808', '18013409632    0510-0510-85629785', '   +86-21-50278900'], 'Email': [' huanianchem@huanianchem.com', ' sales@reading-chemicals.com', ' shkuanhao@163.com', ' sales@chemrole.com']}"
,1588,11,Website,nan ; http://www.reading-chemicals.com/
,1588,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=56553-60-7&a=China&left=True&page=10#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=3612-20-2&a=China&left=True&page=8#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=62-53-3&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=7#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-31-2&a=China&left=True&page=3#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=19099-93-5&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=98-86-2&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=122-78-1&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=110-62-3&a=China&left=True&page=4#J_Condition
,1589,1,Name,"Wuxi Inno-Pal International Trade Co., Ltd."
,1589,3,Products, Methyl acrylate ;  Ethyl acrylate
,1589,10,Contact,"{'Tel': ['   0510-80711901-8001'], 'Email': [' sales@inno-pal.com']}"
,1589,11,Website,https://www.chemicalbook.com/ShowSupplierProductsList18695/0.htm
,1589,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=4#J_Condition
,1590,1,Name,"Wuxi Meihua Chemical Co., Ltd"
,1590,3,Products, Propionyl chloride ;  4'-Methylpropiophenone ;  2-Phenylacetophenone ;  Phenethyl alcohol
,1590,10,Contact,"{'Tel': ['   0513-82751999', '+8619947451280    0731-85526065', '   0728-6703368'], 'Email': [' sales@chinahydantoin.com', ' xuqf@jgbschem.com', ' ivy@hnhbsj.com']}"
,1590,11,Website,nan ; https://www.chemicalbook.com/ShowSupplierProductsList4788/0.htm
,1590,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=60-12-8&a=China&left=True&page=5#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=79-03-8&a=China&left=True&page=4#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=5337-93-9&a=China&left=True&page=6#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=451-40-1&a=China&left=True&page=4#J_Condition
,1591,1,Name,"Wuxi Mingri Chemical Technology Co., Ltd."
,1591,3,Products, methylacrylate ;  Ethyl acrylate
,1591,10,Contact,"{'Tel': ['15949267094    0510-80776682'], 'Email': [' sales@mingrichem.com']}"
,1591,11,Website,nan ; http://www.mingrichem.com/
,1591,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=140-88-5&a=China&left=True&page=9#J_Condition ; https://www.chemicalbook.com/ProductList_En.aspx?kwd=96-33-3&a=China&left=True&page=9#J_Condition
,1592,1,Name,"Wuxi Southward Chemical Auxiliary Co., Ltd"
,1592,3,Products, (2-Bromoethyl)benzene
,1592,10,Contact,"{'Tel': ['   0510-85580939'], 'Email': [' sales@nanfangchem.com']}"
,1592,11,Website,http://www.nanfangchem.com/
,1592,26,Information Source,https://www.chemicalbook.com/ProductList_En.aspx?kwd=103-63-9&a=China&left=True&page=6#J_Condition
,1593,1,Name,"Wuxi Yuhua Chemical Co., Ltd"
,1593,3,Products, Benzaldehyde
