ID,Name,Tel,Email,CAS,Product Name,Stock_Weight,Price,Last_Updated,Verified_On,Remarks,Website_URL,Source_URL
ChemBook_7019,"Hangzhou Yunuo Chemical Co., Ltd",+86    0371-86658258, sales@coreychem.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 99% | Package: 1ML;100USD,http://www.yunuochem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7020,"Shanghai Run-Biotech Co., Ltd.",+86+8613650506873    023-+86-023-61398051, sales@chemdad.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 0.98 | Package: 1kg，2kg，5kg，10kg，25kg,http://www.run-biotech.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7021,"Hunan chemfish Pharmaceutical co.,Ltd",+86+8618523575427   , sales@conier.com, 1155-56-2, 1-benzyl-n-phenylpiperidin-4-amine,,,,,Purity: 0.99 | Package: 1kg,http://www.chemfish.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7022,"Shanghai Yolne Chemical Co., Ltd.",0086 189 4982 3763    0551-0551-65418671, sales@tnjchem.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,,http://www.yolne.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7023,"shanghai meicheng chemical co .,ltd",+8615255079626   , eric@witopchemical.com, 1155-56-2, (1-BENZYL-PIPERIDIN-4-YL)-PHENYL-AMINE,,,,,,http://www.meichengchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7024,"Shanghai Nuohey Chemical Co., Ltd.",+8618591943808   , sales01@xazbbio.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 0.99 | Package: 1KG;200KG;private logo,http://www.nuohey.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7025,"Jiaxing Rich Biological Technology Co., Ltd.",+8617705817739    571-88938639, info@dycnchem.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Top Quality,http://www.richmol.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7026,"Shenzhen Polymeri Biochemical Technology Co., Ltd.",+86+8615250961469   , 2571773637@qq.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,https://www.rrkchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7027,"DAMING CHANGDA CO.,LTD",+8618032673083    +86-0311-87836622, sales05@hbduling.cn, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 99%,http://www.changdapharm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7028,"Changzhou Kechem Bio-Scientific Co., LTD.",+8618058761490    0571-86217390, info@gihichemicals.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,"Purity: 99 | Package: 5KG;1KG,25kg",http://www.kechem.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7029,"Suzhou yacoo science co.,Ltd",+86   , sales@bingochem.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 0 | Package: 1g; 5g; 25g; 1kg; 5kg; 25kg | CustNote: 0,http://www.yacoo.com.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7030,"Heze Bona Medical Technology Co., LTD",+8619950309693   , diane@biosynce.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 0.95_) | Package: 50G;100G;500G | CustNote: Chemically Pure,https://www.chemicalbook.com/ShowSupplierProductsList1483029/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7031,QUALITY CONTROL SOLUTIONS LTD.,+undefined18621343501   , product@acmec-e.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 98% | Package: 1g,https://www.qcsrm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7032,Biokitchen,+86    571-571-89925085, sales@amadischem.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,"Purity: 0.97 | Package: mgs,gs,kgs | CustNote: A2366",https://www.chemicalbook.com/ShowSupplierProductsList20174/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7033,"Henan Alfachem Co.,Ltd.",   +86-21-2022 2982, sales@chemenu.com, 1155-56-2, 1-Benzyl-N-phenylpiperidin-4-amine,,,,,Brand：Chemenu | Product Number：CM180673 | Purity：98%,https://www.chemicalbook.com/supplier/14555231/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7034,Conier Chem & Pharma Limited,   +86-371- 55366292, info@hnsunlake.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,http://www.canbipharma.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7035,"Shanghai Haohong Pharmaceutical Co., Ltd.",   +86-571-83715115, sales@yunuochem.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,https://www.leyan.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7036,"Shanghai Zerui Biotechnology Co., Ltd.",+8613817537615    021-57171705, sales@run-biotech.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,http://www.zr-pharmaceutical.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7037,LGC Science (Shanghai) Ltd.,   0731-85567275, sales@chemfish.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,https://www.lgcstandards.com/CN/en/Pharmaceutical/cat/279492,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=1#J_Condition
ChemBook_7038,"Shaanxi kelkai Pharmaceutical Technology Co., Ltd",   021-62960152, 934678158@qq.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7039,Shanghai Fine Biotech Co.，Ltd,   +86-21-50677091, sales@meichengchem.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,2021-02-16,,https://www.chemicalbook.com/ShowSupplierProductsList433031/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7040,"Jinan Sanbao Biotechnology Co., Ltd.",13761626812    021-021-52212593, sales@nuohey.com, 1155-56-2," 4-Anilino-1-benzylpiperidine, 98%",,,,,Purity: 97% | Package: 100g;500g;1Kg,https://www.chemicalbook.com/supplier/25205567/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7041,"Suzhou Xinrui Biotechnology Co., Ltd.",18969316891    0573-0573-11111111-1111, richmol@163.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,"Purity: HPLC>98% | Package: 5g,10g,100g,500g,1000g,10000g",https://www.chemicalbook.com/ShowSupplierProductsList1422556/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7042,"ChemeGen(Shanghai) Biotechnology Co.,Ltd.",+8613028896684    400-+86-400-002-6226, sales@rrkchem.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7043,"Shanghai Hao Zhun Biological Technology Co., Ltd.",   86-310-5102000, joelee@changdapharm.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,,http://www.zzsrm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7044,"ChemeGen(Shanghai) Biotechnology Co.,Ltd.",13685222090    0519-0519-68985668, sales@kechem.cn, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 0.98 | Package: g;kg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7045,"Henan Allgreen Chemical Co.,Ltd",+8618013166090    0512-87182056, lingling.qi@yacoo.com.cn, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 98% | Package: 10g;50g;1kg;5Kg;25kg;,http://www.allgreenchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7046,"Shanghai Yolne Chemical Co., Ltd.",+8618615487702   , 614989876@qq.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 97% | Package: 1g;5g;10g;25g;50g;100g;250g;500g;1kg;5kg;10kg;25kg,http://www.yolne.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7047,"Shanghai Nuohey Chemical Co., Ltd.",+8615920483169   , ORDERS@QCSRM.COM, 1155-56-2, Fentanyl EP Impurity J,,,,,Purity: 95% HPLC | Package: 10MG;25MG;50MG;100MG,http://www.nuohey.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7048,"Advanced Technology & Industrial Co., Ltd.",+8613795219287    021-021-021-31663258, donghuanwen@126.com, 1155-56-2, (1-BENZYL-PIPERIDIN-4-YL)-PHENYL-AMINE,,,,,"Purity: > 97% HPLC | Package: 10G;100G；500G；1KG; 5KG, 10KG; 100KG",http://www.advtechind.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7049,"Block Chemical Technology (Shanghai) Co., Ltd.",+8618137891487    0371-0371-55051623, 2853979817@qq.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 98% | Package: 1g；5g；100g；1kg,http://,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7050,"Shanghai Zerui Biotechnology Co., Ltd.",13368167990    13368167990, sales@conier.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,,Purity: 99% HPLC | Package: 5KG;1KG,http://www.zr-pharmaceutical.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7051,"Jinan Welt Chemical Co., Ltd",+864008210725    400-400-400-8210725, malulu@leyan.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 98%,http://www.jinandayuchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7052,"Hebei Mojin Biotechnology Co., Ltd",+8618321124657    021-54580889, 731997554@qq.com, 1155-56-2, Fentanyl EP Impurity J (Fentanyl USP Related Compound D),,,,2020-06-19,Purity: 98% HPLC | Package: 10mg;25mg;50mg;100mg,https://www.mojinchemical.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7053,"Hebei Yanxi Chemical Co., Ltd.",+8617717235263   , cindy.yang@lgcgroup.com, 1155-56-2, Fentanyl Citrate EP Impurity G; Fentanyl EP Impurity J; Fentanyl USP Related Compound D,,,,2020-06-22,"Purity: 99%, 有含量赋值, 检测方法: HPLC/H-NMR/MS/IR等（具体纯度详见COA，官网可下载COA样本: ht | Package: 25mg",https://www.chemicalbook.com/manufacturer/hebei-yanxi-chemical-283/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7054,career henan chemical co,+8617392779578    029-029-2148545164, 2148545164@qq.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,2018-07-23,Purity: 98% HPLC | Package: 5KG;1KG；500g；250g；100g；50g;100mg,https://www.coreychem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7055,"Xiamen AmoyChem Co., Ltd",+8618717800556   , sales@finebiotech.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 97+% | Package: 5g;10g;25g;50;100g;250g;500g;1kg,http://www.amoychem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7056,"Chongqing Chemdad Co., Ltd",+8613854185395   , sanbaobiotech@126.com, 1155-56-2, 4-ANILINO-1-BENZYLPIPERIDINE,,,,2019-09-10,Purity: 98% HPLC | Package: 1KG;10KG;100KG,http://www.chemdad.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7057,SIMAGCHEM CORP,+8613401437572   , xinruibiotech01@163.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,2020-06-29,Purity: 98% | Package: 50g;100g;250g;500g;1kg;5kg;10kg;25kg;50kg,http://www.simagchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=2#J_Condition
ChemBook_7058,"Hefei TNJ Chemical Industry Co.,Ltd.",+8618818260767   , sales@chemegen.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,,Purity: 98% | Package: 10 mg;50 mg;100 mg;500 mg;1 g;5 g;10 g,https://www.tnjchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=3#J_Condition
ChemBook_7059,AFINE CHEMICALS LIMITED,15800340161   , info@zzsrm.com, 1155-56-2, 4-Anilino-1-benzylpiperidine,,,,2021-05-18,Purity: 98%,http://www.afinechem.com/index.html,https://www.chemicalbook.com/ProductList_En.aspx?kwd=1155-56-2&a=China&left=True&page=3#J_Condition
ChemBook_7060,"Baoji Guokang Bio-Technology Co., Ltd.",+8618818260767   , sales@chemegen.com, 24775-71-1, N-methyl Norfentanyl hydrochloride,,,,,Purity: 98% | Package: 10 mg;50 mg;100 mg;500 mg;1 g;5 g;10 g,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=24775-71-1&a=China&left=True&page=1#J_Condition
ChemBook_7061,"Dayang Chem (Hangzhou) Co.,Ltd.",,,,,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=24775-71-1&a=China&left=True&page=1#J_Condition
ChemBook_7062,CD Chemical Group Limited,   +86-0371-87507775, sales@allgreenchem.com, 22261-94-5, N-(1-METHYLPIPERIDIN-4-YL)ANILINE,,,,2021-08-24,,http://www.codchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=22261-94-5&a=China&left=True&page=1#J_Condition
ChemBook_7063,"changzhou huayang technology co., ltd",   021-62960152, 934678158@qq.com, 22261-94-5, N-(1-METHYLPIPERIDIN-4-YL)ANILINE,,,,,,http://www.huayangchem.com/template/eabout.html,https://www.chemicalbook.com/ProductList_En.aspx?kwd=22261-94-5&a=China&left=True&page=1#J_Condition
ChemBook_7064,Shaanxi Didu New Materials Co. Ltd,13761626812    021-021-52212593, sales@nuohey.com, 22261-94-5," 4-Anilino-1-Methylpiperidine, 98%",,,,2022-05-14,Purity: 97% | Package: 100g;500g;1Kg,https://www.dideu.com/en/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=22261-94-5&a=China&left=True&page=1#J_Condition
ChemBook_7065,"Hebei Guanlang Biotechnology Co., Ltd.",   (852) 23902293, sales@advtechind.com, 22261-94-5, N-(1-METHYLPIPERIDIN-4-YL)ANILINE,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=22261-94-5&a=China&left=True&page=1#J_Condition
ChemBook_7066,PT CHEM GROUP LIMITED,13918097649    021-20432219, li_jinfei@acblock-lab.com, 22261-94-5, 1-methyl-N-phenylpiperidin-4-amine,,,,,"Purity: 95% | Package: 1g,5g",,https://www.chemicalbook.com/ProductList_En.aspx?kwd=22261-94-5&a=China&left=True&page=1#J_Condition
ChemBook_7067,Amadis Chemical Company Limited,+8618321124657    021-54580889, 731997554@qq.com, 38129-46-3, Fentanyl Impurity 3,,,,,Purity: 98% HPLC | Package: 10mg;25mg;50mg;100mg,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=38129-46-3&a=China&left=True&page=1#J_Condition
ChemBook_7068,"Mainchem Co., Ltd.",,,,,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=38129-46-3&a=China&left=True&page=1#J_Condition
ChemBook_7069,Unibrom Corp.,   0531-87153728, xufeng192@hotmail.com, 57958-47-1,,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=57958-47-1&a=China&left=True&page=1#J_Condition
ChemBook_7070,"Weifang YuKai Chemical Co., Ltd.",,,,,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=57958-47-1&a=China&left=True&page=1#J_Condition
ChemBook_7071,"AHH Chemical Co,.Ltd",+86+8615028179902    15028179902, sales@hbmojin.com, 598-22-1, Propionyl bromide,,,,,Purity: 99% | Package: 25KG,http://www.ahhchemical.com/product/MT-58202.html,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7072,kaihong chemical limited,+8617531190177   , peter@yan-xi.com, 598-22-1, Propionyl bromide,,,,,Purity: 0.99|Package: 1kg;30.00;USD|25kg;25.00;USD|100kg;6.00;USD,http://www.yukaichem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7073,"Hubei Jusheng Technology Co.,Ltd",+86    0371-86658258, sales@coreychem.com, 598-22-1, Propionyl bromide,,,,,Purity: 99% | Package: 1kg;7USD,http://www.jushengtech.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7074,HENAN SUNLAKE ENTERPRISE CORPORATION,+86+8618959220845    592-+86-592-6051114, sales@amoychem.com, 598-22-1, Propionyl Bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList30312/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7075,"Henan Allgreen Chemical Co.,Ltd",+86+8613650506873    023-+86-023-61398051, sales@chemdad.com, 598-22-1, Propionyl bromide,,,,,Purity: 0.98 | Package: 1kg，2kg，5kg，10kg，25kg,http://www.allgreenchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7076,"Hangzhou Yunuo Chemical Co., Ltd",+86+86-13806087780   , sale@simagchem.com, 598-22-1, Propionyl Bromide,,,,,"Purity: 0.99 | Package: 1kg,5kg,25kgs,200kgs;bulk",http://www.yunuochem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7077,"laidiou biological technology co.,limited",0086 189 4982 3763    0551-0551-65418671, sales@tnjchem.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList30287/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7078,"Hunan chemfish Pharmaceutical co.,Ltd",+86    0571-85134551, info@afinechem.com, 598-22-1, PROPIONYL BROMIDE,,,,,Purity: 99% | Package: USP EP CP,http://www.chemfish.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7079,"JINHUA HUAYI CHEMICAL CO., LTD.",13892490616    0917-0917-3909592, gksales1@gk-bio.com, 598-22-1, Propionyl bromide,,,,,Purity: 0.99 | Package: 5KG;1KG,http://www.chinahuayichem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7080,AOPHARM,+8617705817739    571-88938639, info@dycnchem.com, 598-22-1, Propionyl bromide,,,,,Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Hot sales,http://www.aopharm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7081,"Shanghai Yolne Chemical Co., Ltd.",+8615986615575   , info@codchem.com, 598-22-1, Propionyl bromide,,,,,Purity: 0.99 | Package: 1000KG;100KG;5KG;1KG,http://www.yolne.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7082,"Hangzhou Utanpharma Biology Co., Ltd.",+86+8615250961469   , 2571773637@qq.com, 598-22-1, Propionyl bromide,,,,,,http://www.utanpharma.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7083,"Shanghai potentpharm CO.,Ltd",+8618729576160    +86-89586680, 1026@dideu.com, 598-22-1, Propionyl bromide;598-22-1,,,,,"Purity: 0.99 | Package: 25KG,200L",http://www.potentpharm.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7084,Changzhou Foreign Trade Corp,+8619930503259   , cherry@crovellbio.com, 598-22-1, Propionyl bromide,,,,,Purity: 99% | Package: 1KG;USD|250KG;USD|1000KG;USD,http://www.czdwmy.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7085,"Zouping Mingxing Chemical Co.,Ltd.",+86+86-85511178    0371-+86-85511178, peter68@ptchemgroup.com, 598-22-1, Propionyl bromide,,,,,Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Hot sales,http://www.zoutong.com.cn/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7086,"Huaian yishu technology co.,ltd",+86    571-571-89925085, sales@amadischem.com, 598-22-1, 2-(4-methoxyphenyl)-6-methyl-4-quinolinecarboxylic acid,,,,,"Purity: 0.97 | Package: mgs,gs,kgs | CustNote: A832486",http://www.chemicalbook.com/ShowSupplierProductsList1767690/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7087,"Yancheng Yunfeng Chemical Co., Ltd.",+8618030271905    86-05926210733, sarah@mainchem.com, 598-22-1, Propionyl Bromide,,,,,Package: According to customer‘s requirement,http://www.yc-yunfeng.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7088,"Huaian Novode Technology Co., Ltd.",   4009977666, info@unibrom.com, 598-22-1, Propionyl bromide,,,,,,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7089,"Kunshan Yalong Trading Co.,Ltd",+8613853655610    536-0536-8865336, sophia@kaihongchem.com, 598-22-1, Propionyl bromide,,,,,"Purity: 98% | Package: 25kg, 50kg, 500kg, 1000kg. Each by knitting bag with plastic inside | CustNote: 6.5kg/Fluorine plastic drum、180kg/Heat insulation drum",http://www.ksylmy.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7090,"Anhui Wotu Chemical Co., Ltd",   86-1860259310, sales@ahhchemical.com,, Propionylbromide,,,,,Brand：ahhchemical | Product Number：MT-58202 | Purity：98%,,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=1#J_Condition
ChemBook_7091,"Huaian Double Win Chemical Industry Co., Ltd.",   536-5332378, sophia@kaihongchem.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList15725/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7092,"Youth shanghai Chemical Technology Co., Ltd.",+8618871490274    027-59599241, 1400878000@qq.com, 598-22-1, Propionyl bromide,,,,,,http://www.youth-chem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7093,"Yancheng Gaoyu Technology Development Co., Ltd",   +86-371- 55366292, info@hnsunlake.com, 598-22-1, Propionyl bromide,,,,,,http://www.gaoyuchem.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7094,"Yancheng Jin-Yuan-Quan Energy Technology Development Co., Ltd",   +86-0371-87507775, sales@allgreenchem.com, 598-22-1, Propionyl bromide,,,,,,http://www.chinajyq.com/,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7095,Loyal Gain International Enterprise Limited,   +86-571-83715115, sales@yunuochem.com, 598-22-1, Propionyl bromide,,,,,,http://www.loyalgain.cn/product/Organic.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7096,"Lianyuangang Duxiang Chemicals Co., Ltd",   0512-81664689, sales@laidiou.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList7064/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7097,"Jiangsu Dacheng Pharmaceutical and Chemical Co., Ltd",   0731-85567275, sales@chemfish.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList6767/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7098,"Taizhou Greenland Chemical Co., Ltd.",   86-579-82660891, sales@chinahuayichem.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList15482/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7099,"Haiwei the Nanjing Chemical Industry Co., Ltd.",   0086-311-66600578, sales@aopharm.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList12496/0.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
ChemBook_7100,"Taicang Xinhu Chemical Co., Ltd",   021-62960152, 934678158@qq.com, 598-22-1, Propionyl bromide,,,,,,https://www.chemicalbook.com/ShowSupplierProductsList5635/0_EN.htm,https://www.chemicalbook.com/ProductList_En.aspx?kwd=598-22-1&a=China&left=True&page=2#J_Condition
