2_3:1:178,50,17,Post on,https://www.ecplaza.net/products/fuf-fu-f-fu-f-fuf_4439461,
2_3:1:182,51,1,Chinese Name,,
2_3:1:183,51,2,Address,"RM 1804 Beverly HSE 93-107 Lockhart Rd., Wan Chai Hong Kong (Same address with Zhongweiye)",
2_3:1:184,51,3,Products,Furanylfentanyl; Butyrylfentanyl; Brifentanil; Isobutyrfentanyl; Methoxyacetylfentanyl; 3-Methyl-furanylfentanyl; U-77891,
2_3:1:185,51,4,Production Capacity,1000 Kg/Mon,
2_3:1:186,51,5,Pricing($),,
2_3:1:187,51,6,Payment method,"Bitcoin, Money Gram, West Union",
2_3:1:188,51,7,Terms of Sale,Minimum order: 5g,
2_3:1:189,51,8,Packaging  ,safe and discreet packaging',
2_3:1:190,51,9,Delivery,"EMS, FedEx, TNT, HKEMS, DHL",
2_3:1:191,51,10,Contact,"Tel: +85-233516045; Email: clerkd@zhongkeyiyao.com, addysheng@yeah.net",
2_3:1:192,51,11,Website,http://www.zhongkeyiyao.com/  (invalid),
2_3:1:193,51,14,Active Level,04/16/2019,2/11/2023
2_3:1:194,51,15,Main Market,"USA, Japan, Europe and India",
2_3:1:195,51,16,Remark,,
2_3:1:194,51,17,Post on,https://zhongkechem.en.ecplaza.net/products/isobutyrfentanyl-isobutyrfentanyl-cas-no-119618-70_4393558,
2_3:1:195,51,17,Post on,https://zhongkechem.en.ecplaza.net/products/tmfuf-higher-purity-high-quality-good_4438278,
2_3:1:196,51,17,Post on,https://zhongkechem.en.ecplaza.net/products/brifentanil-brifentanil-cas-no-101345-71_4393508,
2_3:1:200,52,1,Chinese Name,,
2_3:1:201,52,2,Address,,"No. 288, sichuan Road, hongkou District"
2_3:1:202,52,3,Products,Furanylfentanyl; Butyrylfentanyl; Methoxyacetylfentanyl(99.8% purity); U-47700; U-49900; U-50488; 4-CEC; Mirfentanil; Lofentanil; Isobutyrfentanil,
2_3:1:203,52,4,Production Capacity,1000 Kg/Mon,
2_3:1:204,52,5,Pricing($),150 for sample,
2_3:1:205,52,6,Payment method,"Bitcoin, bank transfer (T/T), Western Union, MoneyGram",
2_3:1:206,52,7,Terms of Sale,,
2_3:1:207,52,8,Packaging  ,,
2_3:1:208,52,9,Delivery,EMS; FEDEX; TNT From Hongkong and Shanghai,
2_3:1:209,52,10,Contact,"Tel/Whatsapp:+86-17030541918; Email: linda@wankebio.com, lemon@wankebio.com, miranda@wankebio.com",
2_3:1:210,52,11,Website,,
2_3:1:211,52,14,Active Level,,2016-5-19 to 2036-5-18
2_3:1:212,52,15,Main Market,,
2_3:1:213,52,16,Remark,,
2_3:1:214,52,17,Post on,https://wankebiological.en.ecplaza.net/products/buff-buff-replacement-of-fuf-fuf_4301133,
2_3:1:214,52,17,Post on,https://m.chemicalbook.com/EnterpriseCredit_1120494061.htm,
2_3:1:214,52,17,Post on,https://wankebiological.en.ecplaza.net/products/n-methylcarfentanil-cas59708-50-8-mirfentanil_4301194,
2_3:1:214,52,17,Post on,https://wankebiological.en.ecplaza.net/products/lofentanil-lofentanil-cas-no61380-40-3_4301190,
2_3:1:214,52,17,Post on,https://www.chemicalbook.com/SupplyInfo_327993.htm,
2_3:1:214,52,17,Post on, https://www.mfrbee.com/mf_product/137650/aa_fuf_fuf_fuf_fuf_fuf_101345668_c24h26n2o2_fuf_mail_skype_miranda_at_wankebio_com.html,
2_3:1:218,53,1,Chinese Name,,
2_3:1:219,53,2,Address,, Lenin Avenue 48 Guangdong shenzhen
2_3:1:220,53,3,Products,Fentanyl HCL; Carfentanyl; Alprazolam,
2_3:1:221,53,4,Production Capacity,,
2_3:1:222,53,5,Pricing($),,
2_3:1:223,53,6,Payment method,"Bitcoin, T/T, Western Union, MoneyGram",
2_3:1:224,53,7,Terms of Sale,Minimum order: 1g,
2_3:1:225,53,8,Packaging  ,,
2_3:1:226,53,9,Delivery,"EMS,DHL,EUB,TNT, FEDEX",
2_3:1:227,53,10,Contact,Contact person:Heng Li; Tel: 15633862734; Email: saleschema@cock.li,
2_3:1:228,53,11,Website,http://http://saleschema.com  (seems invalid),
2_3:1:229,53,14,Active Level,,
2_3:1:230,53,15,Main Market,,
2_3:1:231,53,16,Remark,,
2_3:1:232,53,17,Post on,http://www.tradelead.com/supplier/94393_79189_136/Fentanyl_hcl_Carfentanil.html,
2_3:1:236,54,1,Chinese Name,"广州欣富化工有限公司 (sharing the same telephone number), no registration record",
2_3:1:237,54,2,Address, (广东广州白云区新科工业区宏途皮具厂),
2_3:1:238,54,3,Products,Butyrylfentanyl; Fentanyl HCL; Carfentanyl; Ketamine,
2_3:1:239,54,4,Production Capacity,,
2_3:1:240,54,5,Pricing($),,
2_3:1:241,54,6,Payment method,"T/T,Western Union,Bitcoin",
2_3:1:242,54,7,Terms of Sale,,
2_3:1:243,54,8,Packaging  ,,
2_3:1:244,54,9,Delivery,"EMS,DHL,FEDEX,TNT,UPS ",
2_3:1:245,54,10,Contact,"Contact person: Zheng Junchen(郑俊辰); Tel: 13046531944; Tel/Wechat/Whatsapp/Skype:13539837389; Email: xinfu68@foxmail.com, gzxfhg58@163.com; QQ: 3593632121",
2_3:1:246,54,11,Website,http://xinfu68.cn.nowec.com,
2_3:1:247,54,14,Active Level,12/02/2018,
2_3:1:248,54,15,Main Market,,
2_3:1:249,54,16,Remark,"Searching '13539837389' in wechat, the name of account is 'Xinfu Chemical Sales Department(欣富化工市场部)'",
2_3:1:250,54,17,Post on,"http://bbs.elecfans.com/jishu_1131542_1_1.html, http://shop.71.net/Prod_5002276931.html, http://xinfu68.st5.com, https://detail.en.china.cn/provide/p141806772.html",
2_3:1:254,55,1,Chinese Name,北京胜邦生物医药科技有限公司(2009),
2_3:1:255,55,2,Address,北京市朝阳区安慧里四区16号中国化工大厦1209,"Room 1209, China National Chemical Building, No. 16, District 4, Anhuili, Chaoyang District"
2_3:1:256,55,3,Products,Fentanyl;Furanylfentanyl; Alprazolam; U-47700,
2_3:1:257,55,4,Production Capacity,,
2_3:1:258,55,5,Pricing($),"857/Kg(Fentanyl, 99% purity), 885/Kg(Furanylfentanyl, 99% purity)",
2_3:1:259,55,6,Payment method,,
2_3:1:260,55,7,Terms of Sale,,
2_3:1:261,55,8,Packaging  ,,
2_3:1:262,55,9,Delivery,,
2_3:1:263,55,10,Contact,Contact person: Liu Wenjie(刘文杰); Tel: 13161985542,
2_3:1:264,55,11,Website,,
2_3:1:265,55,14,Active Level,02/14/2019,1/11/2021
2_3:1:266,55,15,Main Market,,
2_3:1:267,55,16,Remark,,
2_3:1:268,55,17,Post on,"http://www.cnqby.com/youjihuagong/1905640.html, http://www.cre365.com/gy365/show-21529.html",
2_3:1:272,56,1,Chinese Name,,西安嘉百樹實業有限公司
2_3:1:273,56,2,Address,"Ziqiang Industry Park, Lianhu Dist.,Xi'an,Shaan'xi",
2_3:1:274,56,3,Products,Acetylfentanyl; Butyrylfentanyl(99.8% purity) ; U-47700; Alprazolam,
2_3:1:275,56,4,Production Capacity,,
2_3:1:276,56,5,Pricing($),,
2_3:1:277,56,6,Payment method,"WU,MG,T.T,BTC,Paypal",
2_3:1:278,56,7,Terms of Sale,,
2_3:1:279,56,8,Packaging  ,,
2_3:1:280,56,9,Delivery,,
2_3:1:281,56,10,Contact,"Tel: 18192226090, 18824397687; Email: sales@jbiotree.com",
2_3:1:282,56,11,Website,www.jbiotree.com,https://www.ltddir.com/companies/xi-an-jbiotree-industrial-co-limited/
2_3:1:283,56,12,IP Address,59.188.255.85,
2_3:1:284,56,13,Server Location,Hong Kong,
2_3:1:285,56,14,Active Level,08/29/2018,dissolved
2_3:1:286,56,15,Main Market,,
2_3:1:287,56,16,Remark,No fentanyl on its website.,
2_3:1:288,56,17,Post on,https://www.ecplaza.net/products/manufacturer-supply-research-chemicalsbuffbuff998-buff_4384127,
2_3:1:288,56,17,Post on,http://www.rc363.com/products-search/pz66779ce-cz57e2cb3-manufacturer-supply-buff-buff-cas-no-101345-66-8-buff-crystal-99-5-buff-white-crystal-buff.html,
2_3:1:288,56,17,Post on,"http://www.tradesparq.com/products/2439920/Manufacturer-supply-BUFF-buff-Cas-No-101345-66-8-BUFF-crystal-99-5-buff-white-crystal-BUFF-manufacturers,  ",
2_3:1:292,57,1,Chinese Name,,
2_3:1:293,57,2,Address,"Beijing , unknown",
2_3:1:294,57,3,Products,Fentanyl; Carfentanyl; Furanylfentanyl; Furanylethylfentanyl; U-47700;  U48800; U-49900; Methylone;Dibutylone; Pentylone; Methoxetamine; etc.,"bk-ebdp, bkebdp, 4mpd, fub-amb, hex-en, 2f-dck, carfentan, 5f-mdmb2201, dibu, a-pvp, nm2201, tadalafil, mexedron, ethylon"
2_3:1:295,57,4,Production Capacity,500Kg/Mon,
2_3:1:296,57,5,Pricing($),1/g,
2_3:1:297,57,6,Payment method,Bitcoin,
2_3:1:298,57,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:299,57,8,Packaging  ,,
2_3:1:300,57,9,Delivery,"arrive in 5-6 days, EMS, TNT, FEDEX, DHL, UPS",
2_3:1:301,57,10,Contact,Tel: 15131178014; Email: maepharm@gmail.com,
2_3:1:302,57,11,Website,http://miaosipharm.ecer.com/,
2_3:1:303,57,12,IP Address,,
2_3:1:304,57,13,Server Location,,
2_3:1:305,57,14,Active Level,04/13/2019,
2_3:1:306,57,15,Main Market,,
2_3:1:307,57,16,Remark,"'We guarantee the safe shipping to Canada,Australia,Italy,Belgium and Germany, 100% Pass'",
2_3:1:308,57,17,Post on,https://www.foreign-trade.com/wholesale/High-Purity-Real-Pure-Carfentanil-Fentanyl_269397.html,
2_3:1:308,57,17,Post on,http://miaosipharm.buy.bushorchimp.com/pz68982fa-medhylone-fab144-m2201-dibutyone-bk-bk-bk-bk-bk-bk-bk-1000usd-1kg-purity-99-99.html,
2_3:1:308,57,17,Post on,https://www.foreign-trade.com/wholesale/Isopropylphenidate-Fuef-U47800-5f-Adb-Supplier_269390.html,
2_3:1:312,58,1,Chinese Name,河北万江医药有限责任公司,
2_3:1:313,58,2,Address,"10 Yuhua Rd., Shijiazhuang, Hebei","Yuhua Street, Qiaoxi,Shijiazhuang 050000,Hebei
China"
2_3:1:314,58,3,Products,Furanylfentanyl(99.5% purity); Acetylfentanyl; U-47700; etc.,"Pharmaceutical Raw Materials, Research Chemicals, Advanced Pharmaceutical Intermediates & Active Pharmaceutical Ingredients ( API ), Methylone, Ethylone, MDPV"
2_3:1:315,58,4,Production Capacity,5000 Kg/Mon,
2_3:1:316,58,5,Pricing($),1/PC,
2_3:1:317,58,6,Payment method,"Bitcoin, Western Union, Money Gram ",
2_3:1:318,58,7,Terms of Sale,Minimum order quantity: 1g,
2_3:1:319,58,8,Packaging  ,,
2_3:1:320,58,9,Delivery,"EMS, FedEx, TNT, DHL",
2_3:1:321,58,10,Contact,"Tel: 031189102233, +856-316456/1356213; Email: wnjig@wnjig.com, wanjiang1@hbdjtrade.com",
2_3:1:322,58,11,Website,http://m.wanjang.com,https://www.globalsuppliersonline.com/supplier/Hebei-Wan-Jiang-Pharmaceutical-Co.-Ltd?id=424885&txtsrch=chemicals&match=HJHGgfjHKJhjht
2_3:1:323,58,12,IP Address,192.200.207.16,
2_3:1:324,58,13,Server Location,U.S.,
2_3:1:325,58,14,Active Level,04/16/2019,
2_3:1:326,58,15,Main Market,,
2_3:1:327,58,16,Remark,"Shijiazhuang Zanhuang Xinlong Chemical Products Factory devoting to phosphorus alkali production, Shijiazhuang Xinyuan Xinye committing to Zinc magnesium production, Hebei Jingrui Pigment Company and Zhejiang Jinhua jinheng Acid-Base Chemical Plant.",
2_3:1:328,58,17,Post on,https://m.diytrade.com/m4/pd/19807060/Furanylfentanyl_FU_F_CAS_NO_101345_66_8.html,
2_3:1:328,58,17,Post on,http://www.eb80.com/Sell_Product_226346/ProName_acetylfentanyl_skype_kerry_alice1_wnjig3_wnjig_c/,
2_3:1:328,58,17,Post on,https://jessica221.en.ec21.com/offer_detail/Sell_F_powder_skype_jessica.hbtrade--24023372.html,
2_3:1:328,58,17,Post on,http://www.21chemnet.com/product-101/101345-66-8_116489.html,
2_3:1:328,58,17,Post on,http://ec91149824.buy.bushorchimp.com/pz6b19ed7-furanylfentanyl-email-wnjig-wnjig-com-skype-kittywanjiang.html,
2_3:1:328,58,17,Post on,http://m.wanjang.com/sdm/2398321/4/pd-7407872/19807060-2828984/Furanylfentanyl_FU-F_CAS_NO_101345-66-8.html,
2_3:1:328,58,17,Post on,"http://www.trademetro.net/exporter-supplier-sell-112566/krystal.html, , ",
2_3:1:332,59,1,Chinese Name,河南达肯化工,
2_3:1:333,59,2,Address,"No.56 Hongzhuan Road,Jinshui,Zhengzhou, Henan",
2_3:1:335,59,3,Products,Acetylfentanyl HCL,"Sodium Caprate,   4-[[6-[(1-Oxo-2-propenyl)oxy]hexyl]oxy]benzoic Acid 4-ethylphenyl Ester
, 4-[[6-[(1-Oxo-2-Propenyl)Oxy]Hexyl]Oxy]Benzoic Acid 4-Ethylphenyl Ester, 2-Chloro-1,4-phenylene Bis[4-[6-(acryloyloxy)hexyloxy]benzoate], 2-Chloro-1,4-Phenylene Bis[4-[6-(Acryloyloxy)Hexyloxy]Benzoate]"
2_3:1:336,59,4,Production Capacity,,1000KG/month
2_3:1:337,59,5,Pricing($),,
2_3:1:338,59,6,Payment method,,
2_3:1:339,59,7,Terms of Sale,,
2_3:1:340,59,8,Packaging  ,,"In alumininum foil bag or fluoride bottle, fluoride drums etc."
2_3:1:341,59,9,Delivery,,"China any port ,Beijing ,Shanghai ,Hongkong(By Sea ,Air,Courier door to door,etc)"
2_3:1:342,59,10,Contact,Tel: 037155531817; Email: info@dakenchem.com,"Tel: +86-371-66670886, Email: info@dakenchem.com"
2_3:1:343,59,11,Website, www.dakentech.com,
2_3:1:344,59,12,IP Address,13.93.196.239,
2_3:1:345,59,13,Server Location,U.S.,
2_3:1:346,59,14,Active Level,01/16/2019,
2_3:1:347,59,15,Main Market,,
2_3:1:348,59,16,Remark,"No fentanyl is on the product list of its website, it blocks its product list on Chemical Book.",
2_3:1:349,59,17,Post on,https://m.chemicalbook.com/ProductChemicalPropertiesCB02737586_EN.htm,
2_3:1:353,60,1,Chinese Name,Shijiazhuang Kaizheng Trading Co.Ltd (石家庄凯正商贸有限公司)? Both share the same telelphone number,
2_3:1:354,60,2,Address," No.88 YuHua Xi Rd., Shijiazhuang, Hebei",
2_3:1:355,60,3,Products,Furanylfentanyl; Methoxyacetylfentanyl,
2_3:1:356,60,4,Production Capacity,500 Kg/Mon,
2_3:1:357,60,5,Pricing($),,
2_3:1:358,60,6,Payment method,,
2_3:1:359,60,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:360,60,8,Packaging  ,,
2_3:1:361,60,9,Delivery,"TNT, UPS, DHL, FEDEX, EMS and Client's request, from Beijing,Shanghai, Shenzhen,Hongkong, deliver in 3-7 days ",
2_3:1:362,60,10,Contact,"Tel: 15530102104, 031167963453, 15733107525; Email: bunny@ykphar.com, melody@ykphar.com, joy@ykphar.com",
2_3:1:363,60,11,Website,http://www.ykpharmac.com/  (invalid),http://ykphar.com/
2_3:1:364,60,12,IP Address,,
2_3:1:365,60,13,Server Location,,
2_3:1:366,60,14,Active Level,03/25/2019,11/27/2023
2_3:1:367,60,15,Main Market,,"North America, South America,Eastern Europe,Oceania, Western Europe"
2_3:1:368,60,16,Remark,It only posts fentanyl as 'sedatives' with its CAS number instead of the name,
2_3:1:369,60,17,Post on,http://bk-ebdp.blogspot.com/2017/08/online-sale-fuef-furanylethyl-fentanyl.html,
2_3:1:369,60,17,Post on,http: //www.everychina.com/p-z142bbea-51561622-sedatives-101345-66-8.html,
2_3:1:369,60,17,Post on,https://www.ecer.com/products/sedatives_101345_66_8-pz3eff388-z1ffd308.html,
2_3:1:369,60,17,Post on,https://www.guidechem.com/trade/pdetail3529049.html,
2_3:1:369,60,17,Post on,https://www.chemicalbook.com/SupplyInfo_308348.htm,
2_3:1:373,61,1,Chinese Name,,
2_3:1:374,61,2,Address,"Linzi Chemical Industrial Park, Zibo, Shandong","C625, Jiahui Global Plaza,No 548,Beiyuan Street, Tianqiao District, Ji’nan,China"
2_3:1:375,61,3,Products,Fentanyl; Furanylfentanyl,"Silicone glue for curtain wall, Silicone glue for kitchen and bathroom, silicone glue for decoration"
2_3:1:376,61,6,Payment method,,
2_3:1:377,61,7,Terms of Sale,,
2_3:1:378,61,8,Packaging  ,,"500-600ml/sausage, 280-300ml/cartridge, 300 ml/cartridge, 24 cartridges/carton."
2_3:1:379,61,9,Delivery,,
2_3:1:380,61,10,Contact,Tel: 05337451788,Tel:   86-13916744550
2_3:1:381,61,11,Website,http://www.loyalchems.com,https://www.sdloyalchemical.com/
2_3:1:382,61,12,IP Address,113.10.190.185,
2_3:1:383,61,13,Server Location,Hong Kong,
2_3:1:384,61,14,Active Level,03/12/2019,
2_3:1:385,61,16,Remark,Fentanyl is not listed on its official website,
2_3:1:386,61,17,Post on, http://www.everychina.com/buy/c-z1425fca/p-48566745-furanyl-fentanyl-fu-f.html,
2_3:1:386,61,17,Post on,http://www.everychina.com/p-z1425fca-48566757-fentanyl-437-38-7.html,
2_3:1:390,62,1,Chinese Name,,
2_3:1:391,62,2,Address,"168 Zhongshan E Rd.,Qiaoxi Dist.,Shijiazhuang, Hebei ","No.118 Zhongshan East Road, Shijiazhuang Hebe, China (Mainland)050000"
2_3:1:392,62,3,Products,Butyrylfentanyl,"synthetic Flavours & FragrancesAgrochemicalsOrganic ChemicalsAdhesive and SealantMaterialsBasic Inorganic ChemicalsPharmaceuticalPlant ExtractReagentDyestuff and PigmentFood AdditivesOthers
"
2_3:1:393,62,6,Payment method,,
2_3:1:394,62,7,Terms of Sale,,
2_3:1:395,62,8,Packaging  ,,"aluminum foil bag,drum"
2_3:1:396,62,9,Delivery,"DHL,TNT,Fedex,EMS",
2_3:1:397,62,10,Contact,"Tel/Viber/Line/Whatsapp/Wechat: 18633069947 ; Email: luspharm@hotmail.com, elaine@luspharm.com",Tel: 86-311-80740929
2_3:1:398,62,11,Website,,https://luspharm.lookchem.com/Contact.html
2_3:1:399,62,12,IP Address,,
2_3:1:400,62,13,Server Location,,
2_3:1:401,62,14,Active Level,06/27/2017,
2_3:1:402,62,16,Remark,,
2_3:1:403,62,17,Post on,https://www.mfrbee.com/mf_product/133415/buff_bu_ff_buf_f_cas_no_68186_92_5.html,
2_3:1:407,63,1,Chinese Name,,
2_3:1:408,63,2,Address,"288, Zhongshan Rd., Shijiazhuang, Hebei
HongKong",
2_3:1:409,63,3,Products,"Furanylfentanyl, Butyrylfentanyl, Methoxyacetylfentanyl, Brifentanil, Isobutyrfentanyl, U-47700",
2_3:1:410,63,4,Production Capacity,1000 Kg/Mon,
2_3:1:411,63,6,Payment method,,
2_3:1:412,63,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:413,63,8,Packaging  ,,Aluminum alloy bag or according to the customer requirements
2_3:1:414,63,9,Delivery," EMS, FEDEX, TNT, DHL, UPS",
2_3:1:415,63,10,Contact,"tel: 031185612233, +852-33516045; Email: clerkd@zhongkeyiyao.com, Addysheng@yeah.net, admin@zhongkeyiyao.com",
2_3:1:416,63,11,Website,http://www.zhongkeyiyao.com/,
2_3:1:417,63,12,IP Address,137.175.11.56,
2_3:1:418,63,13,Server Location,U.S.,
2_3:1:419,63,14,Active Level,02/19/2019,10/31/2023
2_3:1:420,63,15,Main Market,"Asia, North America, Middle East, Africa etc",
2_3:1:421,63,16,Remark,It branded the fentanyl as 'Wanke',
2_3:1:422,63,17,Post on,https://www.ecplaza.net/products/fuf-fu-f-fu-f-fuf_4393503,
2_3:1:426,64,1,Chinese Name,,
2_3:1:427,64,2,Address,"137-139 Qiannuodao Str., Santai mall 12
Wan Chai, Hongkong",
2_3:1:428,64,3,Products,"Fentanyl, Butyrylfentanyl, Methoxyacetylfentanyl, U-47700, U-48800, MDMA"," Benzeneacetic acid, a-acetyl-, methyl ester, PMK methyl glycidate, "
2_3:1:429,64,4,Production Capacity,,
2_3:1:430,64,6,Payment method,"Bitcoin, T/T, Western Union, MoneyGram",
2_3:1:431,64,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:432,64,8,Packaging  ,,
2_3:1:433,64,9,Delivery,"EMS, FedEx, TNT, UPS, DHL  ",
2_3:1:434,64,10,Contact,"Tel: 17116731970, +852-95651257; Email/Skype: tina@jgmchem.com; Wickr: tina128",
2_3:1:435,64,11,Website,,
2_3:1:436,64,12,IP Address,,
2_3:1:437,64,13,Server Location,,
2_3:1:438,64,14,Active Level,04/14/2019,
2_3:1:439,64,15,Main Market,,
2_3:1:440,64,16,Remark,,
2_3:1:441,64,17,Post on,https://www.ecplaza.net/products/w18-w18-w-18-powder-high_4436033,
2_3:1:445,65,1,Chinese Name,Hefei,
2_3:1:446,65,2,Address,"No.20, Ln. 130, Zhengbei 3rd RD. Yongkang Dist., Tainan",
2_3:1:447,65,3,Products,"Fentanyl(99.99% purity), Furanylfentanyl, Carfentanyl",
2_3:1:448,65,4,Production Capacity,,
2_3:1:449,65,5,Pricing($),,
2_3:1:450,65,6,Payment method,,
2_3:1:451,65,7,Terms of Sale,Minimum order quantity: 100g,
2_3:1:452,65,8,Packaging  ,,
2_3:1:453,65,9,Delivery,discreet delivery',
2_3:1:454,65,10,Contact,Tel:  15042430463,
2_3:1:455,65,11,Website,,
2_3:1:456,65,12,IP Address,,
2_3:1:457,65,13,Server Location,,
2_3:1:458,65,14,Active Level,,
2_3:1:459,65,15,Main Market,"U.S, Australia,Russia and other European countries",
2_3:1:460,65,16,Remark,,
2_3:1:461,65,17,Post on,,
2_3:1:465,66,1,Chinese Name,武汉百腾瑞达生物科技有限公司？,
2_3:1:466,66,2,Address,,
2_3:1:467,66,3,Products,"Fentanyl; Carfentanyl; Butyrylfentanyl; Furanylfentanyl; Methoxyacetylfentanyl; Lofentanil; Methamphetamine, U-47700, U-49900, Alprazolam",
2_3:1:468,66,5,Pricing($),1/g,
2_3:1:469,66,4,Production Capacity, 300 Kg /Mon,
2_3:1:470,66,6,Payment method,Bitcoin,
2_3:1:471,66,7,Terms of Sale,Minimum order quantity: 10g,
2_3:1:472,66,8,Packaging  ," 
‘Safe and Discreet Package’",
2_3:1:473,66,9,Delivery,"DHL, EMS, EUB,FEDEX,TNT",
2_3:1:474,66,10,Contact,"Tel: 02735232452, 15690115037; Whatsapp: 15630122983; Email: admin@ruidaph.com",
2_3:1:475,66,11,Website,http://www.ruidaph.com/sdp/2923706/4/main-7747394/0/Home.html,
2_3:1:476,66,12,IP Address,128.14.131.136,
2_3:1:477,66,13,Server Location,U.S.,
2_3:1:478,66,14,Active Level,06/10/2019,
2_3:1:479,66,15,Main Market,,
2_3:1:480,66,16,Remark,,
2_3:1:481,66,17,Post on,https://m.diytrade.com/m4/pd/20799419/MAF_FUF_BUFF.html,
2_3:1:481,66,17,Post on,http://www.ruidaph.com/sdp/2923706/4/pd/20818261-2938350/R-30490_U4_CARF.html,
2_3:1:481,66,17,Post on,http://www.ruidaph.com/sdp/2923706/4/pd-7747393/20820976-2938350/strong_effect_Lofentanil_fent_carf.html,
2_3:1:485,67,1,Chinese Name,,(石家庄九峰生物技术有限公司)
2_3:1:486,67,2,Address,"B - 36-5, qiaoxi federal names, shijiazhuang, Hebei ",
2_3:1:487,67,3,Products, Butyrylfentanyl; U-48800; High Sky; Smokey; Funky Buddha; Smokey X,
2_3:1:488,67,4,Production Capacity,,
2_3:1:489,67,6,Payment method,,
2_3:1:490,67,7,Terms of Sale,,
2_3:1:491,67,8,Packaging  ,,
2_3:1:492,67,9,Delivery,"DHL, EMS, TNT, FEDEX, UPS",
2_3:1:493,67,10,Contact,"Tel: 031188526656,  15257785455, 15341286555,
17097305468; Email:  mandy@jiufengbio.com","Email : mandy@jiufengbio.com.cn, Skype: mandy0225@outlook.com, WhatsAapp : +86 17033446568"
2_3:1:494,67,11,Website,http://www.jiufengbio.com,
2_3:1:495,67,12,IP Address,103.66.92.24,
2_3:1:496,67,13,Server Location,"Hexi Dist., Tianjin, China",
2_3:1:497,67,14,Active Level,10/11/2018,3/24/2023
2_3:1:498,67,15,Main Market,"Asia, North America, Middle East, Africa",
2_3:1:499,67,16,Remark,The website of Jiufeng appears to be identical to Hiersun.,
2_3:1:500,67,17,Post on,http://namakkal.kovaideals.com/health-sports/buy-etizolam-alprazolam-buff-duff-3-meo-pcp-3hopcp-5meo-u-48800-2fdck-eg-018-id-4237,
2_3:1:504,68,1,Chinese Name,武汉康美生物制品有限公司？,
2_3:1:505,68,2,Address,"Wuchang Dist., Wuhan","Floor 5, Building 4, West Hui'an Avenue West and South Zouxin Road, Zomaling Street, Dongxihu District,"
2_3:1:506,68,3,Products,Butyrylfentanyl; U-47700,
2_3:1:507,68,5,Pricing($),0.6-1.8 /g,
2_3:1:508,68,4,Production Capacity,800 g/Mon,
2_3:1:509,68,6,Payment method,,
2_3:1:510,68,7,Terms of Sale,,
2_3:1:511,68,8,Packaging  ,,
2_3:1:512,68,9,Delivery,,
2_3:1:513,68,10,Contact,Tel: 17163161699,
2_3:1:514,68,11,Website,,http://www.wuhankangmei.com/ml.htmIs
2_3:1:515,68,12,IP Address,,
2_3:1:516,68,13,Server Location,,
2_3:1:517,68,14,Active Level,,(Hubei/Wuhan City)
2_3:1:518,68,15,Main Market,"North America , South America , Eastern Europe , Southeast Asia , Africa , Oceania , Mid East , Eastern Asia , Western Europe , Central America , Northern Europe , Southern Europe , South Asia , China",
2_3:1:519,68,16,Remark,,
2_3:1:520,68,17,Post on,https://intermediates1.en.china.cn,
2_3:1:520,68,17,Post on,https://detail.en.china.cn/provide/p158534202.html,
2_3:1:524,69,1,Chinese Name,,(河北周策贸易有限公司)
2_3:1:525,69,2,Address,"Rm 805 Unite 1 Buliding 22, Hanlin Guantianxia 88, Hongqi Str., Qiaoxi Dist., Shijiazhuang, Hebei",
2_3:1:526,69,3,Products,Butyrylfentanyl; U-48800; 3-Methyl-furanylfentanyl,
2_3:1:527,69,5,Pricing($),1 /g,
2_3:1:528,69,4,Production Capacity,10 Kg/Mon,
2_3:1:529,69,6,Payment method,"T/T, L/C, D/P, D/A ,MoneyGram, Credit Card, PayPal ,Western Union, Cash, Escrow",
2_3:1:530,69,7,Terms of Sale,Minimum order quantity: 5g,
2_3:1:531,69,8,Packaging  ,,
2_3:1:532,69,9,Delivery,,
2_3:1:533,69,10,Contact,"Tel: 15732179365, 18932726289; Email: info4@yaxin-chem.com",
2_3:1:534,69,11,Website,,
2_3:1:535,69,12,IP Address,,
2_3:1:536,69,13,Server Location,,
2_3:1:537,69,14,Active Level,04/09/2019,
2_3:1:538,69,15,Main Market,,
2_3:1:539,69,16,Remark,,
2_3:1:540,69,17,Post on,https://www.ecplaza.net/products/tmfuf-fuf-tmfuf-analogue-maf-tmfuf_4460425,
2_3:1:540,69,17,Post on,https://detail.en.china.cn/provide/p160165655.html,
2_3:1:544,70,1,Chinese Name,,
2_3:1:545,70,2,Address,"0100,Anzhi Rd,Anting,Jiading District,Shangha",
2_3:1:546,70,3,Products,Fentanyl; Furanylfentanyl; U-47700; Alprazolam; etc.,
2_3:1:547,70,5,Pricing($),,
2_3:1:548,70,4,Production Capacity,,
2_3:1:549,70,6,Payment method,,
2_3:1:550,70,7,Terms of Sale,,
2_3:1:551,70,8,Packaging  ,,
2_3:1:552,70,9,Delivery,,
2_3:1:553,70,10,Contact,Tel: 13556403367; Email: phoenixchem@hotmail.com,
2_3:1:554,70,11,Website,http://www.phoenixchem.net,
2_3:1:555,70,12,IP Address,47.88.104.59,
2_3:1:556,70,13,Server Location,(Aliyun) U.S.,
2_3:1:557,70,14,Active Level,,
