ID,Name,Tel,Email,CAS,Product Name,Remarks,Updated_Date,Weight,Price(USD),Source URL
ChemBook_5970,"Jinan Wedo Industrial Co., Ltd.",   0531-88873473 88873472 88873471, sales@wedochem.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5971,"Standard Chem. & Pharm. Co., Ltd. Manufacturer",   +886 (6) 636-1516, info@standard.com.tw, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5972,"Advanced Technology & Industrial Co., Ltd.",   (852) 23902293, sales@advtechind.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5973,"Shang Hai Grade Biochemical Co,. Limited",   86-13482627603, lucysun@gradebiochem.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5974,"DATO Chemicals Co., Limited",   +86-21-50189162, sales@datochem.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5975,"Hangzhou Share Chemical Co., Ltd",   +86-57187093700, sales@chinasharechem.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5976,"Sangon Biotech (Shanghai) Co., Ltd.",   800-820-1016, market3@sangon.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5977,"Zhejiang Asun Chemical Industry Co., Ltd.",   86-0571-26267133, sales@asunchem.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5978,Spectrum Chemical Manufacturing Corp.,+8615221380277    021-021-021-67601398-809-809, marketing_china@spectrumchemical.com, 7361-61-7, Xylazine,Package: 1GM | CustNote: X2016,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5979,"Shanghai potentpharm CO.,Ltd",13524892556    02151969655, sales-cn@potentpharm.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5980,"Qingdao Pana-Life Biochem Co., Ltd.",   86-532-87683902, info@pana-life.net, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5981,"Guangzhou Zhiya Chemdrugs Co.,Ltd",18122150900   , sculk28@163.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5982,Jiaxing Hengrui Biotechnology Co. LTD,13757365595    0573-0573-82672231, regen_chemical1@163.com, 7361-61-7, Trimethothiazine,Purity: 0.98 | Package: 100g;500g;1kg;25kg;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5983,"Jiangxi ravel Biotechnology Co.,Ltd",+8618502762009   , 721846333@qq.com, 7361-61-7, Xylazine,Purity: 98% | Package: 5g；10g；500g；1kg；10kg；25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=4#J_Condition
ChemBook_5984,"Shanghai Yingxin Laboratory Equipment Co., Ltd.",+8617002132182    021-021-59178156, 3146474380@qq.com, 7361-61-7, Xylazine,Purity: 98%(HPLC) | Package: 5g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5985,"Accela ChemBio Co.,Ltd.",+864000665055    021-50795510, sales@accelachem.com, 7361-61-7," N-(2,6-Dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine",Purity: >=97% | Package: 0.25g;1g;5g;10g;25g;100g | CustNote: SY110316,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5986,"Shanghai Yanze Chemical Co., Ltd.",+8615345144255   , 260924549@qq.com, 7361-61-7, Xylazine,Purity: 99% | CustNote: 10T,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5987,"Gongyishengan Technology (Shenzhen) Co., Ltd.",+8613480856786    0755-89218110, 2880189130@qq.com, 7361-61-7, Xylazine,Purity: 99% HPLC | Package: 10mg 100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5988,LGC Science (Shanghai) Ltd.,+8617717235263   , cindy.yang@lgcgroup.com, 7361-61-7, Xylazine,Purity: 具体纯度详见COA，官网可下载COA样本: | Package: 1g;2.5g;5g;10g;25g;50g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5989,"Hubei Hicks Biochemical Co., Ltd",+8617362916295   , w17362916295@163.com, 7361-61-7, Xylazine,Purity: 0.99 | CustNote: g/kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5990,"Wuhan Hongde Yuexin Pharmaceutical Technology Co., Ltd",15377551550    027-02783850058, whhdyxchem027@sina.com, 7361-61-7, xylazine free base,Purity: 98% HPLC | Package: 25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5991,"Wuhan DKY Technology Co.,Ltd.",15377658509    27-027-81302411, zs@dkybpc.com, 7361-61-7, Xylazine,Purity: 99% HPLC | Package: 100G;250G;500G;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5992,"Hubei huizepu Pharmaceutical Technology Co., Ltd",+8618507139096    18507139096, hbhzpyy@163.com, 7361-61-7, Xylazine,Purity: 99.99%HPLC | Package: 1kg;5kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5993,"Chengdu Saint - Kay Biotechnology Co., Ltd.",15882256948    028-85157043, 676046971@qq.com, 7361-61-7, Xylazine,Package: 1KG 5KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5994,"Aribo Pharmatech Co., Ltd.",+8619951442182   , sales@aribopharm.com, 7361-61-7, Xylazine,Purity: 99% | Package: g;kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5995,"Beijing OKA biological technology co., LTD",18548936886    010-010-62971590, 3462612863@qq.com, 7361-61-7, Xylazine,Purity: 98% | Package: 25g;100g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5996,"Wuhan Dingxintong Pharmaceutical Co. , Ltd.",+8615871722230    027-027-52344656, 15871722230@163.com, 7361-61-7, API(Active Pharmaceutical Ingredients),Purity: 98% | Package: 500G;1kg;5KG;1KG;25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5997,"Shanghai Yanze Chemical Co., Ltd.",+8619962611955   , 379052146@qq.com, 7361-61-7, Xylazine,Purity: 99% | CustNote: 10T,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5998,"ChengDu SinoStandards Bio-Tech Co.,Ltd. ，",+8619136088901    028-83243028, sinostandards@163.com, 7361-61-7, Xylazine,Purity: 标准品 | Package: 10mg;100mg;1g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_5999,"Shanghai Aladdin Biochemical Technology Co.,Ltd.",+86    400-6206333, market@aladdin-e.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_6000,"Hubei Chenxin Pharmaceutical Co., Ltd.",17362916295    17362916295, w17362916295@163.com, 7361-61-7, Xylazine,Purity: 0.99 | Package: 1kg；25kg | CustNote: g/kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_6001,Taian Jiayue Bio-chemical Co. LTD,15318151873   , 285424065@qq.com, 7361-61-7, Xylazine,Purity: 99% | Package: 25kg;5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_6002,"Wuhan Hongde Yuexin Pharmatech Co.,Ltd",+8615271852016    027-83855396, whhdyxchem@sina.com, 7361-61-7, xylazine free base,Purity: 99% | Package: 25KG/桶,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_6003,"Hubei Kele Fine Chemical Co., Ltd",+8619945030958    027-027-59101668, 2881924765@qq.com, 7361-61-7, Xylazine,Purity: 98% HPLC | Package: 5KG;1KG；100g;1g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=5#J_Condition
ChemBook_6004,"Wuhan Yingnuo Pharmaceutical Technology Co., Ltd.",+86+86-15387063101    027-+86-027-59232304, 2881924050@qq.com, 7361-61-7, Xylazine,"Purity: 98% | Package: 1KG；100g;1g,100mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6005,"Nantong Feiyu Biological Technology CO.,LTD",13813788405    0513-68819626, feiyubio2@163.com, 7361-61-7, Xylazine,"Purity: >98%,BR | Package: 根据客户要求包装",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6006,"wuhan dingxingtong Chemical Technology Co., Ltd Co., Ltd",13429867250    027-027-59207796, w13429867250@163.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6007,"Hubei Enxing Biotechnology Co., Ltd",+8616621771607   , exbio_tech@163.com, 7361-61-7, Xylazine,Purity: 99% | Package: 50kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6008,ChemeGen 中国,+8618818260767   , sales@chemegen.com, 7361-61-7, Xylazine,Purity: 98% | Package: 10 mg;50 mg;100 mg;500 mg;1 g;5 g;10 g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6009,"Shanghai Yifei Biotechnology Co. , Ltd.",+8618964387627    021-65675885, customer_service@efebio.com, 7361-61-7, Xylazine,Purity: 98% | Package: 1g;5g;10g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6010,"ShangHai Anpel Co, Ltd.",+8615618996369   , shanpel@anpel.com.cn, 7361-61-7, Xylazine,Purity: 标准品 | Package: 100mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6011,"Shanghai Sunway Pharmaceutical Technology Co.,Ltd.",+8617682355945   , neoyan@sunwaypharm.com, 7361-61-7, Xylazine,Purity: 97% | CustNote: 0.19kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6012,"Huangshi Jingsheng Biotechnology Co., Ltd.",+8617771199833   , 351013952@qq.com, 7361-61-7, Xylazine,Purity: 99 | Package: 1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6013,"Yutong Pharmaceutical Technology (Suzhou) Co., Ltd.",+8615851462628   , 2680463261@qq.com, 7361-61-7," N-(2,6-dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine",Purity: 95-99% | Package: 1g;5g;25g;250g;,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6014,"Hubei wei shi reagent group ltd., company",+8618717199209    027-027-59102966, 2853877583@QQ.com, 7361-61-7, Xylazine hydrochloride,Purity: 99% HPLC | Package: 25KG；5KG；1KG；500G；100G,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6015,https://hanhongsci.com/,+8618917919676    021-54306202, info@hanhongsci.com, 7361-61-7, Xylazine,Purity: >=98% | Package: 5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6016,"Lingyuan Bebiansen Biological Technology Co., Ltd",18642120371    13552411355, 2837458851@qq.com, 7361-61-7, Xylazine,Purity: 98%（HPLC） | Package: 25g,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6017,"Guangzhou Younan Technology Co., Ltd",+8618024089271    020-82000279, sales@ubiochem.com, 7361-61-7, Xylazine,Purity: 98% | Package: 50mg;100mg;250mg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6018,"Meryer (Shanghai) Chemical Technology Co., Ltd.",+8618621169109   , market03@meryer.com, 7361-61-7, Xylazine,Purity: 98% | Package: 100g;1g;25g;5g | CustNote: M62068,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6019,"Shanghai Guchen Biotechnology Co., LTD",+8619147740836    021-34675735, 1986399151@qq.com, 7361-61-7, Xylazine,"Purity: 分析标准品,HPLC≥98% | Package: 100mg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6020,"Hubei huizepu Pharmaceutical Technology Co., Ltd",+8618507139096    0185-0185-0185-07139096, 18507139096@163.com, 7361-61-7, Xylazine,Purity: 0.99 | CustNote: 500kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6021,Chongqing Yuanyuanxiang Technology Development Co. LTD,15320534687    023-023-55703781, 2022434087@qq.com, 7361-61-7, Xylazine,Purity: 0.99 | Package: 100克装;1公斤装;25公斤装;110公斤装,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6022,"Ningbo Geman Chemical Co., Ltd.",   0574-56112505, li@gemanchem.com, 7361-61-7, xylazine free base,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6023,"Shanghai Qincheng Biological Technology Co., Ltd.",   021-67652295, shqcsw01@163.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=6#J_Condition
ChemBook_6024,"Beijing Luyuan Bird Biotechnology Co., Ltd.",   15810802415, 15810802415@139.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6025,"Wuhan Hezhong Biochemical Manufacturing Co., Ltd.",   18062666868, andy@ycgmp.com, 7361-61-7, xylazine free base,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6026,"Shanghai Haring Biotechnology Co., Ltd.",   021-61521620, 1815786809@qq.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6027,"Shanghai Yanjin Biological Technology Co., Ltd.",   021-65232515, yanjinbio@163.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6028,"Shanghai Qiming Biological Technology Co., Ltd.",   021-61483491,N/A, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6029,"Rhenbo (Shanghai) Biochemical Technology Co., Ltd.",   021-60536361,N/A, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6030,"Shanghai Ruichu Biotechnology Co., Ltd.",   021-59145618,N/A, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6031,"Shanghai Shize Biological Technology Co., Ltd.",   021-61284083, shizezjp@163.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6032,"Jiangxi Jianglan Pure Biological Reagent Co., Ltd.",   021-54720761, 3245176082@qq.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6033,"Shanghai Yuanmu Biological Technology Co., Ltd.",   021-58322859,N/A, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6034,"He Peng (Shanghai) Biological Technology Co., Ltd.",   13122891558, hepeng20160718@foxmail.com, 7361-61-7, Xylazine,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6035,"Shanghai Hao Zhun Biological Technology Co., Ltd.",15800340161   , info@zzsrm.com, 7361-61-7, Xylazine (free base),Purity: 95%+,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=7361-61-7&a=China&left=True&page=7#J_Condition
ChemBook_6036,"Hebei Guanlang Biotechnology Co., Ltd.Visit Store",+86+86-19930503282   , alice@crovellbio.com, 495-40-9, Butyrophenone,Purity: 99.5% | Package: 25KG;10USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6037,"Henan Tianfu Chemical Co.,Ltd.Visit Store Danger",+86-19937530512    0371-55170693, info@tianfuchem.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 25KG;5KG;1KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6038,ATK CHEMICAL COMPANY LIMITEDVisit Store,+undefined    21-51877795, ivan@atkchemical.com, 495-40-9, Butyrophenone,Purity: 98% | Package: 25g;50g;100g;500g;1kg;10kg;50kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6039,career henan chemical coVisit Store,+86    0371-86658258, sales@coreychem.com, 495-40-9, Butyrophenone,Purity: 98% | Package: 1KG;1.8USD|2KG;3.6USD,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6040,"QINGDAO HONG JIN CHEMCIAL CO.,LTD.Visit Store",+86    532-83657313, hjt@hong-jin.com, 495-40-9, Butyrophenone;1-Phenylbutan-1-one;n-Butyrophenone;Phenyl n-propyl ketone,Purity: 99% | Package: 1kg;25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6041,"Xiamen AmoyChem Co., LtdVisit Store",+86+8618959220845    592-+86-592-6051114, sales@amoychem.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6042,"Shanghai Longyu Biotechnology Co., Ltd.Visit Store",+86+8615821988213   , info@longyupharma.com, 495-40-9, Butyrophenone,"Purity: 0.99 | Package: 5KG;1KG/aluminum foil package; 25kg/drum | CustNote: Paypal,credit card,western union,bank transfer",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6043,"Chongqing Chemdad Co., LtdVisit Store",+86+8613650506873    023-+86-023-61398051, sales@chemdad.com, 495-40-9, Butyrophenone,Purity: 0.98 | Package: 1kg，2kg，5kg，10kg，25kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6044,SIMAGCHEM CORPVisit Store,+86+86-13806087780   , sale@simagchem.com, 495-40-9, Butyrophenone,"Purity: 0.99 | Package: 1kg,5kg,25kgs,200kgs;bulk",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6045,Career Henan Chemica CoVisit Store,+8615093356674    0371-+86-0371-86658258, laboratory@coreychem.com, 495-40-9, Butyrophenone,"Purity: 98% ,716 email:hanne@coreychem.com | Package: 1g;5.6USD",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6046,"Hefei TNJ Chemical Industry Co.,Ltd.Visit Store",0086 189 4982 3763    0551-0551-65418671, sales@tnjchem.com, 495-40-9, n-Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6047,"changzhou huayang technology co., ltdVisit Store",+86+8615250961469   , 2571773637@qq.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6048,"Jiangxi Huihe Chemical Co., Ltd.Visit StoreManufacturer",+8618858568638    86-+86-19189228086, wuzhouding@huihecrop.com, 495-40-9, Butyrophenone,Purity: 99%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6049,"Henan Aochuang Chemical Co.,Ltd.Visit Store",+86+8618638391208    0371-+86-0371-63689365, sales@aochuangchem.com, 495-40-9, Butyrophenone,"Purity: 98% | Package: 1kg,10kg,25kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6050,PT CHEM GROUP LIMITEDVisit Store,+86+86-85511178    0371-+86-85511178, peter68@ptchemgroup.com, 495-40-9, Butyrophenone,Purity: 0.95&0.99 | Package: 0.1KG;1KG;1000KG | CustNote: Wholesale price,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6051,"ZHEJIANG JIUZHOU CHEM CO., LTDVisit Store",+86+86-13454675544    +86-0576225566889, admin@jiuzhou-chem.com；jamie@jiuzhou-chem.com；alice@jiuzhou-chem.com, 495-40-9, Butyrophenone,Package: 25KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6052,"GIHI CHEMICALS CO.,LIMITEDVisit Store",+8618058761490    0571-86217390, info@gihichemicals.com, 495-40-9, n-Butyrophenone,"Purity: 99 | Package: 5KG;1KG,25kg",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6053,"Shanghai Acmec Biochemical Technology Co., Ltd.",+undefined18621343501   , product@acmec-e.com, 495-40-9, Butyrophenone,"Purity: 98% | Package: 500g, 25g, 100g",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6054,Amadis Chemical Company LimitedVisit Store,+86    571-571-89925085, sales@amadischem.com, 495-40-9, Butyrophenone,"Purity: 0.97 | Package: mgs,gs,kgs | CustNote: A827738",None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6055,"Wuhan Xinzhongke Chemical Technology Co., Ltd",+8613628625909   , 13628625909@163.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99% | Package: 25KG;50KG;100KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=1#J_Condition
ChemBook_6056,"Hubei coward Chemical Co., Ltd",+8613125172151   , 3508116617@qq.com, 495-40-9, 1-Phenylbutan-1-one,Purity: 99% | Package: 1kg;25kg;200kg,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6057,"Mainchem Co., Ltd.",+8618030271905    86-05926210733, sarah@mainchem.com, 495-40-9, Butyrophenone,Package: According to customer‘s requirement,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6058,"Hefei TianRui Pharmaceutical Chemistry Co., Ltd.Manufacturer",13956024211    0551-0551-68933033, trchem@163.com, 495-40-9, Butyrophenone,Purity: 99% | Package: 100G;1KG;50KG,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6059,DC Chemicals,   +86-21-58447131, sales@dcchemicals.com,N/A, Butyrophenone,Brand：dcchemicals | Product Number：DC37168,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6060,Chemenu Inc.,   +86-21-2022 2982, sales@chemenu.com, 495-40-9, 1-Phenylbutan-1-one,Brand：Chemenu | Product Number：CM253183 | Purity：95+%,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6061,HENAN SUNLAKE ENTERPRISE CORPORATION,   +86-371- 55366292, info@hnsunlake.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
ChemBook_6062,"Hangzhou Yunuo Chemical Co., Ltd",   +86-571-83715115, sales@yunuochem.com, 495-40-9, Butyrophenone,N/A,None,None,None,https://www.chemicalbook.com/ProductList_En.aspx?kwd=495-40-9&a=China&left=True&page=2#J_Condition
